Report_Data_Extracted,PHU_Num,PHU,LTC_Home,LTCH_Num,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
01/24/2022,2244,MIDDLESEX-LONDON,Elmwood Place,3054,London,128,<5,<5,5
01/24/2022,2253,PEEL,Erin Mills Lodge Nursing Home,2736,Mississauga,86,<5,19,0
01/24/2022,2253,PEEL,Extendicare Brampton,2847,Brampton,150,7,<5,5
01/24/2022,2235,HALIBURTON KAWARTHA PR,Extendicare Cobourg,2851,Cobourg,69,8,0,<5
01/24/2022,2261,SUDBURY,Extendicare Falconbridge,2590,Sudbury,234,8,<5,<5
01/24/2022,3895,TORONTO,Extendicare Guildwood,2164,Scarborough,169,12,48,36
01/24/2022,2236,HALTON,Extendicare Halton Hills,2892,Georgetown,130,6,23,5
01/24/2022,2237,HAMILTON,Extendicare Hamilton,2858,Hamilton,160,7,0,<5
01/24/2022,2255,PETERBOROUGH,Extendicare Lakefield,2843,Lakefield,100,0,<5,<5
01/24/2022,2251,OTTAWA,Extendicare Laurier Manor,2665,Gloucester,242,51,28,39
01/24/2022,2244,MIDDLESEX-LONDON,Extendicare London,2173,London,170,8,5,9
01/24/2022,2251,OTTAWA,Extendicare Medex,2579,Ottawa,193,21,<5,8
01/24/2022,2253,PEEL,Extendicare Mississauga,2884,Mississauga,140,12,11,8
01/24/2022,2251,OTTAWA,Extendicare New Orchard Lodge,2302,Ottawa,111,5,0,<5
01/24/2022,2230,DURHAM,Extendicare Oshawa,2439,Oshawa,175,<5,0,20
01/24/2022,2235,HALIBURTON KAWARTHA PR,Extendicare Port Hope,2925,Port Hope,128,<5,0,<5
01/24/2022,3895,TORONTO,Extendicare Rouge Valley,2883,Toronto,192,5,12,20
01/24/2022,3895,TORONTO,Extendicare Scarborough,2117,Scarborough,154,55,14,39
01/24/2022,2268,WINDSOR-ESSEX,Extendicare Southwood Lakes,2842,Windsor,150,<5,0,15
01/24/2022,2246,NIAGARA,Extendicare St. Catharines,2321,St Catherines,153,5,43,40
01/24/2022,2251,OTTAWA,Extendicare Starwood,2485,Nepean,192,0,26,<5
01/24/2022,2268,WINDSOR-ESSEX,Extendicare Tecumseh,2904,Tecumseh,128,<5,13,12
01/24/2022,2256,PORCUPINE,Extendicare Timmins,3044,Timmins,180,<5,0,21
01/24/2022,2251,OTTAWA,Extendicare West End Villa,2709,Ottawa,242,<5,18,7
01/24/2022,2261,SUDBURY,Extendicare York,2604,Sudbury,288,94,<5,24
01/24/2022,2255,PETERBOROUGH,Fairhaven,M520,Peterborough,256,0,<5,8
01/24/2022,2241,KINGSTON FRONTENAC L & A,Fairmount Home for the Aged,M521,Glenburnie,128,<5,0,0
01/24/2022,2260,SIMCOE-MUSKOKA,Fairvern Nursing Home,2708,Huntsville,76,22,<5,5
01/24/2022,2230,DURHAM,Fairview Lodge,M522,Whitby,198,<5,<5,0
01/24/2022,2243,"LEEDS,GRENVILLE,LANARK",Fairview Manor,2973,Almonte,112,7,0,5
01/24/2022,3895,TORONTO,Fairview Nursing Home,2723,Toronto,108,<5,14,13
01/24/2022,2242,LAMBTON,Fiddick's Nursing Home,2673,Petrolia,128,6,0,23
01/24/2022,3895,TORONTO,Fieldstone Commons Care Community,2906,Scarborough,224,13,5,16
01/24/2022,2261,SUDBURY,Finlandia Hoivakoti Nursing Home,2829,Sudbury,112,41,5,22
01/24/2022,2265,WATERLOO,Forest Heights,2707,Kitchener,240,7,52,10
01/24/2022,2251,OTTAWA,Forest Hill,2834,Kanata,160,12,<5,5
01/24/2022,3895,TORONTO,Fountain View Care Community,2836,Toronto,158,5,21,6
01/24/2022,2227,BRANT,Fox Ridge Care Community,2570,Brantford,122,5,<5,<5
01/24/2022,2256,PORCUPINE,Foyer Des Pionniers,2940,Hearst,67,5,0,5
01/24/2022,2258,EASTERN ONTARIO,Foyer St-Viateur Nursing Home,2746,Limoges,57,0,<5,<5
01/24/2022,3895,TORONTO,Fudger House,M524,Toronto,250,5,13,16
01/24/2022,2246,NIAGARA,Garden City Manor,2364,St Catherines,200,16,25,31
01/24/2022,3895,TORONTO,Garden Court Nursing Home,1133,Etobicoke,45,0,10,<5
01/24/2022,2251,OTTAWA,Garden Terrace,2882,Kanata,160,6,0,13
01/24/2022,2251,OTTAWA,Garry J. Armstrong Home,M622,Ottawa,180,11,0,21
01/24/2022,2260,SIMCOE-MUSKOKA,Georgian Manor Home for the Aged,M527,Penetanguishene,146,0,0,<5
01/24/2022,2246,NIAGARA,Gilmore Lodge,M528,Fort Erie,80,<5,9,5
01/24/2022,2251,OTTAWA,Glebe Centre,2811,Ottawa,254,<5,<5,33
01/24/2022,2230,DURHAM,Glen Hill Strathaven,2605,Bowmanville,158,15,0,17
01/24/2022,2258,EASTERN ONTARIO,Glen-Stor-Dun Lodge,M529,Cornwall,132,13,<5,33
01/24/2022,2235,HALIBURTON KAWARTHA PR,Golden Plough Lodge,M531,Cobourg,151,26,<5,11
01/24/2022,2265,WATERLOO,Golden Years Nursing Home,1033,Cambridge,88,<5,<5,0
01/24/2022,2260,SIMCOE-MUSKOKA,Good Samaritan Nursing Home,2588,Alliston,64,<5,0,9
01/24/2022,2253,PEEL,Grace Manor,2942,Brampton,120,<5,12,29
01/24/2022,2237,HAMILTON,Grace Villa Nursing Home,2741,Hamilton,184,<5,44,5
01/24/2022,2234,HALDIMAND-NORFOLK,Grandview Lodge / Dunnville,M532,Dunnville,128,6,0,5
01/24/2022,2233,GREY-BRUCE,Grey Gables Home for the Aged,M606,Markdale,66,0,0,5
01/24/2022,2260,SIMCOE-MUSKOKA,Grove Park Home For Senior Citizens,2950,Barrie,143,12,0,15
01/24/2022,3895,TORONTO,Harmony Hills Care Community,2832,Toronto,160,5,11,24
01/24/2022,3895,TORONTO,Harold and Grace Baker Centre,2732,Toronto,120,0,17,5
01/24/2022,2238,HASTINGS PRINCE EDWARD,Hastings Centennial Manor,M537,Bancroft,110,<5,0,7
01/24/2022,2238,HASTINGS PRINCE EDWARD,Hastings Manor Home for the Aged,M538,Belleville,253,0,<5,10
01/24/2022,2253,PEEL,Hawthorn Woods Care Community,2887,Brampton,160,13,32,10
01/24/2022,3895,TORONTO,Hawthorne Place Care Centre,2586,North York,269,<5,51,12
01/24/2022,2258,EASTERN ONTARIO,Heartwood,2088,Cornwall,118,5,0,7
01/24/2022,3895,TORONTO,Hellenic Care for Seniors (Toronto),2798,Toronto,81,<5,5,5
01/24/2022,3895,TORONTO,Hellenic Home - Scarborough,2941,Scarborough,128,<5,21,20
01/24/2022,2244,MIDDLESEX-LONDON,Henley Place,3045,London,192,22,0,22
01/24/2022,2237,HAMILTON,Heritage Green Nursing Home,2776,Stoney Creek,167,14,6,12
01/24/2022,2268,WINDSOR-ESSEX,Heron Terrace Long Term Care Community,2898,Windsor,140,<5,25,12
01/24/2022,2260,SIMCOE-MUSKOKA,Hillcrest Village Care Centre,2828,Midland,164,<5,0,13
01/24/2022,2251,OTTAWA,Hillel Lodge,3029,Ottawa,121,8,<5,7
01/24/2022,2230,DURHAM,Hillsdale Estates,M539,Oshawa,300,34,8,32
01/24/2022,2230,DURHAM,Hillsdale Terraces,M630,Oshawa,200,12,13,<5
01/24/2022,2254,PERTH,Hillside Manor,1975,Stratford,90,0,0,<5
01/24/2022,2262,THUNDER BAY,Hogarth Riverview Manor,2923,Thunder Bay,543,<5,0,<5
01/24/2022,2235,HALIBURTON KAWARTHA PR,Hope Street Terrace,2639,Port Hope,97,0,5,0
01/24/2022,3895,TORONTO,Humber Valley Terrace,2716,Etobicoke,158,<5,36,0
01/24/2022,2268,WINDSOR-ESSEX,Huron Lodge Long Term Care Home,M631,Windsor,224,7,9,29
01/24/2022,2237,HAMILTON,Idlewyld Manor,2931,Hamilton,192,<5,<5,<5
01/24/2022,2268,WINDSOR-ESSEX,Iler Lodge,2129,Essex,104,15,<5,15
01/24/2022,3895,TORONTO,Ina Grafton Gage Home,3034,Scarborough,128,8,31,10
01/24/2022,2260,SIMCOE-MUSKOKA,IOOF Seniors Home,2993,Barrie,182,12,<5,14
01/24/2022,2227,BRANT,Iroquois Lodge Nursing Home,2724,Ohsweken,50,<5,<5,6
01/24/2022,3895,TORONTO,Isabel and Arthur Meighen Manor,3031,Toronto,168,35,49,20
01/24/2022,2227,BRANT,John Noble Home,M544,Brantford,156,<5,0,17
01/24/2022,3895,TORONTO,Kennedy Lodge,2654,Scarborough,289,15,42,7
01/24/2022,2246,NIAGARA,Kilean Lodge,1866,Grimsby,50,<5,0,<5
01/24/2022,2270,YORK REGION,King City Lodge Nursing Home,2113,King City,36,0,11,<5
01/24/2022,2254,PERTH,Kingsway Lodge Nursing Home,2726,St Marys,63,<5,0,6
01/24/2022,3895,TORONTO,Kipling Acres,M545,Etobicoke,337,0,17,9
01/24/2022,2254,PERTH,Knollcrest Lodge,2996,Milverton,80,0,<5,5
01/24/2022,2270,YORK REGION,Kristus Darzs Latvian Home,2997,Woodbridge,100,12,13,17
01/24/2022,3895,TORONTO,Labdara Lithuanian Nursing Home,2860,Etobicoke,90,9,<5,12
01/24/2022,3895,TORONTO,Lakeshore Lodge,M595,Etobicoke,150,15,14,17
01/24/2022,3895,TORONTO,Lakeside Long Term Care Centre,2929,Toronto,128,<5,6,8
01/24/2022,2230,DURHAM,Lakeview Manor,M546,Beaverton,149,0,0,10
01/24/2022,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160,9,<5,14
01/24/2022,2243,"LEEDS,GRENVILLE,LANARK",Lanark Lodge,M548,Perth,163,0,0,14
01/24/2022,2270,YORK REGION,Langstaff Square Care Community,2907,Richmond Hill,160,<5,0,13
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,LaPointe-Fisher Nursing Home,2358,Guelph,92,<5,<5,13
01/24/2022,2260,SIMCOE-MUSKOKA,Leacock Care Centre,2835,Orillia,145,5,0,7
01/24/2022,2268,WINDSOR-ESSEX,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,84,5,0,9
01/24/2022,2233,GREY-BRUCE,Lee Manor Home,M549,Owen Sound,150,0,0,0
01/24/2022,2246,NIAGARA,Linhaven,M551,St Catherines,248,<5,0,26
01/24/2022,2270,YORK REGION,Mackenzie Health Long Term Care Facility,2825,Richmond Hill,170,10,<5,34
01/24/2022,2253,PEEL,Malton Village Long Term Care Centre,M618,Mississauga,160,6,<5,10
01/24/2022,4913,SOUTH WEST,Maple Manor Nursing Home,1049,Tillsonburg,107,<5,20,5
01/24/2022,2233,GREY-BRUCE,Maple View,2690,Owen Sound,29,5,0,17
01/24/2022,2270,YORK REGION,Markhaven,2924,Markham,96,0,17,26
01/24/2022,2258,EASTERN ONTARIO,Maxville Manor,3000,Maxville,122,9,0,8
01/24/2022,3895,TORONTO,Maynard Nursing Home,2211,Toronto,77,0,<5,7
01/24/2022,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160,0,0,7
01/24/2022,2244,MIDDLESEX-LONDON,Meadow Park (London),2643,London,126,0,<5,8
01/24/2022,2246,NIAGARA,Mennonite Brethren Senior Citizens Home,3016,St Catherines,128,<5,14,0
01/24/2022,3895,TORONTO,Midland Gardens Care Community,2789,Scarborough,299,6,44,11
01/24/2022,2260,SIMCOE-MUSKOKA,Mill Creek Care Centre,2981,Barrie,160,6,0,11
01/24/2022,2246,NIAGARA,Millennium Trail Manor,2948,Niagara Falls,160,<5,25,<5
01/24/2022,2253,PEEL,Mississauga Long Term Care Facility,1078,Mississauga,55,<5,0,6
01/24/2022,3895,TORONTO,Mon Sheong Home for the Aged,3002,Toronto,105,0,33,7
01/24/2022,2270,YORK REGION,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,192,<5,<5,<5
01/24/2022,2270,YORK REGION,Mon Sheong Stouffville Long-Term Care Centre,3055,Stouffville,320,<5,0,7
01/24/2022,2251,OTTAWA,Montfort,2886,Ottawa,128,30,30,8
01/24/2022,2244,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,C596,London,394,0,5,<5
01/24/2022,2236,HALTON,Mount Nemo Christian Nursing Home,2577,Burlington,61,<5,8,<5
01/24/2022,2260,SIMCOE-MUSKOKA,Muskoka Landing,2840,Huntsville,94,23,<5,13
01/24/2022,2260,SIMCOE-MUSKOKA,Muskoka Shores Care Community,2819,Gravenhurst,207,24,<5,11
01/24/2022,2246,NIAGARA,"Niagara Health System, Welland Hospital Site, Extended Care Unit",2607,Welland,115,0,0,7
01/24/2022,2246,NIAGARA,Niagara Long Term Care Residence,2618,Niagara On The Lake,124,21,15,10
01/24/2022,3895,TORONTO,Nisbet Lodge,3003,Toronto,103,0,9,5
01/24/2022,2265,WATERLOO,Nithview Home,3004,New Hamburg,97,<5,0,7
01/24/2022,3895,TORONTO,Norfinch Care Community,2918,North York,160,<5,0,8
01/24/2022,2236,HALTON,Northridge,2862,Oakville,133,8,<5,<5
01/24/2022,2234,HALDIMAND-NORFOLK,Norview Lodge,M624,Simcoe,179,0,0,10
01/24/2022,3895,TORONTO,Norwood Nursing Home,2201,Toronto,60,0,5,<5
01/24/2022,2246,NIAGARA,Oakwood Park Lodge,2661,Niagara Falls,153,0,35,6
01/24/2022,2230,DURHAM,Orchard Villa,2693,Pickering,233,11,70,7
01/24/2022,2260,SIMCOE-MUSKOKA,Owen Hill Care Community,2584,Barrie,57,9,12,<5
01/24/2022,2227,BRANT,Park Lane Terrace,2779,Paris,132,<5,0,6
01/24/2022,2270,YORK REGION,Parkview Home Long-Term Care,2968,Stouffville,128,0,<5,16
01/24/2022,2233,GREY-BRUCE,Parkview Manor Health Care Centre,1053,Chesley,34,<5,0,<5
01/24/2022,2237,HAMILTON,Parkview Nursing Centre,2700,Hamilton,126,0,0,<5
01/24/2022,2265,WATERLOO,peopleCare A.R. Goudie Kitchener,2990,Kitchener,80,0,9,8
01/24/2022,2265,WATERLOO,peopleCare Hilltop Manor Cambridge,2606,Cambridge,185,70,0,20
01/24/2022,2251,OTTAWA,Peter D. Clark Centre,M609,Ottawa,216,0,9,5
01/24/2022,2237,HAMILTON,Pine Villa Nursing Home,2750,Stoney Creek,41,<5,0,0
01/24/2022,2258,EASTERN ONTARIO,Pinecrest (Plantagenet),2797,Plantagenet,60,16,11,15
01/24/2022,2239,HURON,Pinecrest Manor,2600,Lucknow,61,0,0,<5
01/24/2022,2261,SUDBURY,Pioneer Manor,M566,Sudbury,433,67,9,50
01/24/2022,2236,HALTON,Post Inn Village,M620,Oakville,228,12,<5,18
01/24/2022,3895,TORONTO,Providence Healthcare,3006,Scarborough,288,5,<5,6
01/24/2022,2241,KINGSTON FRONTENAC L & A,Providence Manor,3005,Kingston,243,<5,0,<5
01/24/2022,2237,HAMILTON,Queen's Garden,2853,Hamilton,128,<5,0,9
01/24/2022,2246,NIAGARA,R. H. Lawson Eventide Home,2991,Niagara Falls,101,<5,7,<5
01/24/2022,2235,HALIBURTON KAWARTHA PR,Regency Long Term Care Home,2511,Port Hope,60,<5,0,6
01/24/2022,2268,WINDSOR-ESSEX,Regency Park Long Term Care Home,2760,Windsor,72,0,6,5
01/24/2022,2237,HAMILTON,Regina Gardens,2922,Hamilton,128,12,0,13
01/24/2022,2258,EASTERN ONTARIO,Residence Prescott et Russell,M567,Hawkesbury,146,14,15,8
01/24/2022,2251,OTTAWA,Residence Saint-Louis,3013,Ottawa,198,13,11,9
01/24/2022,2241,KINGSTON FRONTENAC L & A,Rideaucrest Home,M569,Kingston,170,<5,0,<5
01/24/2022,2237,HAMILTON,Ridgeview,2849,Stoney Creek,120,<5,<5,6
01/24/2022,2270,YORK REGION,River Glen Haven Nursing Home,1021,Sutton West,119,12,36,17
01/24/2022,2240,CHATHAM-KENT,Riverview Gardens,M626,Chatham,320,<5,0,8
01/24/2022,2255,PETERBOROUGH,Riverview Manor Nursing Home,2722,Peterborough,124,16,0,14
01/24/2022,3895,TORONTO,Rockcliffe Care Community,2131,Scarborough,204,33,23,27
01/24/2022,2233,GREY-BRUCE,Rockwood Terrace Home for the Aged,M570,Durham,100,<5,<5,<5
01/24/2022,2243,"LEEDS,GRENVILLE,LANARK",Rosebridge Manor,2671,Jasper,78,16,5,9
01/24/2022,2251,OTTAWA,Royal Ottawa Place,2933,Ottawa,64,0,0,<5
01/24/2022,2246,NIAGARA,Royal Rose Place,3049,Welland,96,0,20,5
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Royal Terrace,2767,Palmerston,67,0,0,<5
01/24/2022,2265,WATERLOO,Saint Luke's Place,3014,Cambridge,114,23,<5,27
01/24/2022,2258,EASTERN ONTARIO,Sandfield Place,2778,Cornwall,53,<5,<5,<5
01/24/2022,2258,EASTERN ONTARIO,Sarsfield Colonial Home,943,Sarsfield,46,<5,<5,0
01/24/2022,4913,SOUTH WEST,Secord Trails Care Community,2628,Ingersoll,80,6,<5,12
01/24/2022,3895,TORONTO,Seven Oaks,M571,Scarborough,249,0,41,6
01/24/2022,2237,HAMILTON,Shalom Village Nursing Home,2775,Hamilton,127,<5,17,0
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Shelburne Long Term Care Home,2762,Shelburne,60,<5,18,<5
01/24/2022,3895,TORONTO,Shepherd Lodge,2782,Toronto,252,49,12,27
01/24/2022,2253,PEEL,Sheridan Villa,M572,Mississauga,142,<5,<5,13
01/24/2022,2270,YORK REGION,Sherwood Court Long Term Care Centre,2894,Maple,96,0,0,<5
01/24/2022,2243,"LEEDS,GRENVILLE,LANARK",Sherwood Park Manor,2640,Brockville,107,18,0,10
01/24/2022,2253,PEEL,Silverthorn Care Community,2956,Mississauga,160,5,0,14
01/24/2022,2256,PORCUPINE,South Centennial Manor,3028,Iroquois Falls,69,9,0,<5
01/24/2022,2262,THUNDER BAY,Southbridge Lakehead,1159,Thunder Bay,131,<5,0,<5
01/24/2022,2262,THUNDER BAY,Southbridge Pinewood,2962,Thunder Bay,128,5,0,<5
01/24/2022,2270,YORK REGION,Southlake Residential Care Village,2955,Newmarket,224,<5,<5,6
01/24/2022,2265,WATERLOO,St. Andrew's Terrace Long Term Care Community,2926,Cambridge,128,10,<5,8
01/24/2022,3895,TORONTO,St. Clair O'Connor Community Nursing Home,2719,East York,25,0,8,<5
01/24/2022,3895,TORONTO,St. George Care Community,2594,Toronto,238,<5,19,14
01/24/2022,2258,EASTERN ONTARIO,St. Jacques Nursing Home,2691,Embrun,60,26,<5,15
01/24/2022,2255,PETERBOROUGH,St. Joseph's at Fleming,2935,Peterborough,200,5,<5,9
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,"St. Joseph's Health Centre, Guelph",3011,Guelph,240,<5,0,<5
01/24/2022,2227,BRANT,St. Joseph's Lifecare Centre,2976,Brantford,205,5,0,9
01/24/2022,2237,HAMILTON,"St. Joseph's Villa, Dundas",2975,Dundas,425,10,9,<5
01/24/2022,2243,"LEEDS,GRENVILLE,LANARK",St. Lawrence Lodge,M576,Brockville,224,9,0,7
01/24/2022,2251,OTTAWA,St. Patrick's Home,3015,Ottawa,288,<5,7,21
01/24/2022,2237,HAMILTON,St. Peter's Residence at Chedoke,2927,Hamilton,221,0,0,20
01/24/2022,2265,WATERLOO,Stirling Heights,2863,Cambridge,110,0,0,<5
01/24/2022,2244,MIDDLESEX-LONDON,Strathmere Lodge,M627,Strathroy,160,14,0,21
01/24/2022,2253,PEEL,Streetsville Care Community,2648,Mississauga,118,<5,15,<5
01/24/2022,2242,LAMBTON,Sumac Lodge,2573,Sarnia,100,34,<5,32
01/24/2022,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206,<5,<5,18
01/24/2022,2230,DURHAM,Sunnycrest Nursing Home,1013,Whitby,104,6,34,0
01/24/2022,2265,WATERLOO,Sunnyside Home,M578,Kitchener,263,18,<5,15
01/24/2022,3895,TORONTO,Suomi-Koti Toronto Nursing Home,2792,Toronto,34,0,8,<5
01/24/2022,2253,PEEL,Tall Pines Long Term Care Centre,M616,Brampton,160,<5,<5,16
01/24/2022,2263,TIMISKAMING,Teck Pioneer Residence,M619,Kirkland Lake,81,13,<5,9
01/24/2022,2227,BRANT,Telfer Place,2742,Paris,45,6,0,5
01/24/2022,3895,TORONTO,Tendercare Living Centre,2649,Scarborough,254,33,81,17
01/24/2022,4913,SOUTH WEST,Terrace Lodge,M583,Aylmer,100,<5,0,<5
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,The Elliott Long Term Care Residence,M633,Guelph,85,0,0,13
01/24/2022,2257,RENFREW,The Grove Nursing Home,2699,Arnprior,96,0,0,5
01/24/2022,2246,NIAGARA,The Henley House,2909,St Catherines,160,0,0,5
01/24/2022,3895,TORONTO,The Jewish Home for the Aged,2824,North York,472,30,10,36
01/24/2022,3895,TORONTO,The Kensington Gardens,2852,Toronto,350,<5,12,14
01/24/2022,4913,SOUTH WEST,The Maples Home for Seniors,2093,Tavistock,43,<5,0,<5
01/24/2022,2237,HAMILTON,The Meadows,2844,Ancaster,128,20,13,12
01/24/2022,2246,NIAGARA,The Meadows of Dorchester,M515,Niagara Falls,121,<5,<5,6
01/24/2022,3895,TORONTO,The O'Neill Centre,2631,Toronto,162,<5,6,16
01/24/2022,2251,OTTAWA,The Perley and Rideau Veterans' Health Centre,3025,Ottawa,450,16,13,<5
01/24/2022,2260,SIMCOE-MUSKOKA,The Pines,M564,Bracebridge,160,10,<5,11
01/24/2022,2251,OTTAWA,The Salvation Army Ottawa Grace Manor,2873,Ottawa,128,0,0,<5
01/24/2022,2260,SIMCOE-MUSKOKA,The Villa Care Centre,1101,Midland,114,23,0,14
01/24/2022,2265,WATERLOO,The Village at University Gates,3048,Waterloo,192,15,<5,33
01/24/2022,2268,WINDSOR-ESSEX,The Village of Aspen Lake,3037,Windsor,192,0,11,14
01/24/2022,2253,PEEL,The Village of Erin Meadows,2881,Mississauga,180,<5,20,10
01/24/2022,2244,MIDDLESEX-LONDON,The Village of Glendale Crossing,2979,London,192,32,0,29
01/24/2022,3895,TORONTO,The Village of Humber Heights,2957,Etobicoke,192,5,30,12
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,The Village of Riverside Glen,2915,Guelph,192,11,10,23
01/24/2022,2253,PEEL,The Village of Sandalwood Park,2859,Brampton,120,<5,0,20
01/24/2022,2236,HALTON,The Village of Tansley Woods,2854,Burlington,144,7,6,14
01/24/2022,2230,DURHAM,The Village of Taunton Mills,2902,Whitby,120,9,0,5
01/24/2022,2237,HAMILTON,The Village of Wentworth Heights,2841,Hamilton,120,0,0,<5
01/24/2022,2237,HAMILTON,The Wellington Nursing Home,2784,Hamilton,102,0,<5,<5
01/24/2022,3895,TORONTO,The Wexford,3021,Scarborough,166,11,8,8
01/24/2022,2270,YORK REGION,The Willows Estate Nursing Home,2174,Aurora,84,<5,13,8
01/24/2022,2246,NIAGARA,The Woodlands of Sunset,M617,Welland,121,<5,<5,10
01/24/2022,2230,DURHAM,Thorntonview,2534,Oshawa,154,7,24,5
01/24/2022,2268,WINDSOR-ESSEX,Tilbury Manor Nursing Home,1064,Tilbury,75,0,0,5
01/24/2022,3895,TORONTO,Tony Stacey Centre for Veterans' Care,3001,Toronto,100,<5,20,9
01/24/2022,2242,LAMBTON,Trillium Villa Nursing Home,2217,Sarnia,152,11,0,18
01/24/2022,2265,WATERLOO,Trinity Village Care Centre,2580,Kitchener,150,5,18,11
01/24/2022,3895,TORONTO,True Davidson Acres,M586,Toronto,187,<5,<5,20
01/24/2022,2258,EASTERN ONTARIO,Tsiionkwanonhsote,2800,Akwesasne,50,<5,6,<5
01/24/2022,2253,PEEL,Tullamore Care Community,963,Brampton,159,<5,13,<5
01/24/2022,2253,PEEL,Tyndall Nursing Home,2656,Mississauga,151,0,35,<5
01/24/2022,3895,TORONTO,Ukrainian Canadian Care Centre,2809,Etobicoke,152,0,10,8
01/24/2022,2270,YORK REGION,Union Villa,3018,Unionville,160,<5,0,<5
01/24/2022,2246,NIAGARA,United Mennonite Home,2951,Vineland,128,<5,0,<5
01/24/2022,2257,RENFREW,Valley Manor Nursing Home,2675,Barrys Bay,90,0,0,8
01/24/2022,4913,SOUTH WEST,Valleyview Home,M628,St Thomas,136,<5,<5,7
01/24/2022,3895,TORONTO,Valleyview Residence,2954,North York,174,15,5,9
01/24/2022,2253,PEEL,Vera M. Davis Community Care Centre,2734,Bolton,64,<5,0,<5
01/24/2022,2237,HAMILTON,Victoria Gardens Long Term Care,2806,Hamilton,76,5,0,15
01/24/2022,2260,SIMCOE-MUSKOKA,Victoria Village Manor,2914,Barrie,128,<5,0,5
01/24/2022,3895,TORONTO,Villa Colombo Homes for the Aged,3020,Toronto,391,18,34,21
01/24/2022,2270,YORK REGION,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,160,0,26,6
01/24/2022,2253,PEEL,Villa Forum,2855,Mississauga,160,8,16,17
01/24/2022,2270,YORK REGION,Villa Leonardo Gambin,2947,Woodbridge,168,0,27,8
01/24/2022,2251,OTTAWA,Villa Marconi,2818,Ottawa,128,9,7,11
01/24/2022,2235,HALIBURTON KAWARTHA PR,Warkworth Place,2803,Warkworth,60,<5,<5,<5
01/24/2022,2242,LAMBTON,Watford Quality Care Centre,2652,Watford,63,0,0,5
01/24/2022,3895,TORONTO,Wellesley Central Place,2959,Toronto,150,<5,10,17
01/24/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Wellington Terrace Long-Term Care Home,M629,Fergus,176,0,<5,6
01/24/2022,3895,TORONTO,Wesburn Manor,M612,Etobicoke,192,<5,<5,10
01/24/2022,2246,NIAGARA,West Park Health Centre,1500,St Catherines,101,18,<5,19
01/24/2022,3895,TORONTO,West Park Long Term Care Centre,2848,Toronto,200,<5,30,<5
01/24/2022,2238,HASTINGS PRINCE EDWARD,Westgate Lodge Nursing Home,2623,Belleville,88,8,0,<5
01/24/2022,2244,MIDDLESEX-LONDON,Westmount Gardens Long Term Care Home,2878,London,160,0,<5,18
01/24/2022,3895,TORONTO,Weston Terrace Care Community,2874,Toronto,224,26,39,22
01/24/2022,3895,TORONTO,Westside,2663,Etobicoke,242,<5,50,7
01/24/2022,2249,NORTHWESTERN,Wiigwas Elder and Senior Care,2620,Kenora,96,10,<5,7
01/24/2022,2230,DURHAM,Winbourne Park,2871,Ajax,110,<5,<5,10
01/24/2022,2270,YORK REGION,Woodbridge Vista Care Community,2945,Woodbridge,224,6,32,7
01/24/2022,2258,EASTERN ONTARIO,Woodland Villa,2743,Long Sault,111,7,7,<5
01/24/2022,2260,SIMCOE-MUSKOKA,Woods Park Care Centre,2821,Barrie,123,13,0,11
01/24/2022,2236,HALTON,Wyndham Manor Long Term Care Centre,2910,Oakville,128,13,17,26
01/24/2022,2270,YORK REGION,Yee Hong Centre - Markham,2876,Markham,200,<5,<5,6
01/24/2022,3895,TORONTO,Yee Hong Centre - Scarborough McNicoll,2801,Scarborough,155,0,0,<5
01/24/2022,2270,YORK REGION,York Region Newmarket Health Centre,M534,Newmarket,132,0,<5,5
01/25/2022,2242,LAMBTON,Afton Park Place Long Term Care Community,2872,Sarnia,128,<5,<5,0
01/25/2022,2246,NIAGARA,"Albright Gardens Homes, Incorporated",2983,Beamsville,231,57,<5,36
01/25/2022,2237,HAMILTON,Alexander Place,2861,Waterdown,128,<5,<5,21
01/25/2022,2226,ALGOMA,Algoma Manor Nursing Home,3041,Thessalon,96,<5,0,7
01/25/2022,2236,HALTON,Allendale,M536,Milton,200,<5,28,<5
