"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Total, by transmission","Number","223","units","0","v1160876870","6.1.1.1","2763","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Community exposures","Number","223","units","0","v1160876871","6.1.1.2","2417","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Travel exposures","Number","223","units","0","v1160876872","6.1.1.3","334","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Not stated, transmission","Number","223","units","0","v1160876873","6.1.1.4","12","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1160876874","6.1.1.5","2763","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1160876875","6.1.1.6","510","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","No, hospitalized","Number","223","units","0","v1160876876","6.1.1.7","2251","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1160876877","6.1.1.8","2","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1160876878","6.1.1.9","2763","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1160876879","6.1.1.10","181","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","No, intensive care unit","Number","223","units","0","v1160876880","6.1.1.11","2580","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1160876881","6.1.1.12","2","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Total, by death status","Number","223","units","0","v1160876882","6.1.1.13","2763","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Yes, deceased","Number","223","units","0","v1160876883","6.1.1.14","167","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","No, not deceased","Number","223","units","0","v1160876884","6.1.1.15","2421","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","Total, all age groups","Not stated, deceased","Number","223","units","0","v1160876885","6.1.1.16","175","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Total, by transmission","Number","223","units","0","v1160876886","6.1.2.1","101","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Community exposures","Number","223","units","0","v1160876887","6.1.2.2","98","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Travel exposures","Number","223","units","0","v1160876888","6.1.2.3","2","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Not stated, transmission","Number","223","units","0","v1160876889","6.1.2.4","1","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1160876890","6.1.2.5","101","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1160876891","6.1.2.6","3","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","No, hospitalized","Number","223","units","0","v1160876892","6.1.2.7","98","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1160876893","6.1.2.8","0","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1160876894","6.1.2.9","101","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1160876895","6.1.2.10","0","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","No, intensive care unit","Number","223","units","0","v1160876896","6.1.2.11","101","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1160876897","6.1.2.12","0","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Total, by death status","Number","223","units","0","v1160876898","6.1.2.13","101","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Yes, deceased","Number","223","units","0","v1160876899","6.1.2.14","0","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","No, not deceased","Number","223","units","0","v1160876900","6.1.2.15","94","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","0 to 19 years","Not stated, deceased","Number","223","units","0","v1160876901","6.1.2.16","7","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Total, by transmission","Number","223","units","0","v1160876902","6.1.3.1","309","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Community exposures","Number","223","units","0","v1160876903","6.1.3.2","279","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Travel exposures","Number","223","units","0","v1160876904","6.1.3.3","28","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Not stated, transmission","Number","223","units","0","v1160876905","6.1.3.4","2","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1160876906","6.1.3.5","309","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1160876907","6.1.3.6","13","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","No, hospitalized","Number","223","units","0","v1160876908","6.1.3.7","296","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1160876909","6.1.3.8","0","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1160876910","6.1.3.9","309","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1160876911","6.1.3.10","6","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","No, intensive care unit","Number","223","units","0","v1160876912","6.1.3.11","303","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1160876913","6.1.3.12","0","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Total, by death status","Number","223","units","0","v1160876914","6.1.3.13","309","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Yes, deceased","Number","223","units","0","v1160876915","6.1.3.14","0","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","No, not deceased","Number","223","units","0","v1160876916","6.1.3.15","278","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","20 to 29 years","Not stated, deceased","Number","223","units","0","v1160876917","6.1.3.16","31","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Total, by transmission","Number","223","units","0","v1160876918","6.1.4.1","470","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Community exposures","Number","223","units","0","v1160876919","6.1.4.2","408","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Travel exposures","Number","223","units","0","v1160876920","6.1.4.3","57","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Not stated, transmission","Number","223","units","0","v1160876921","6.1.4.4","5","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1160876922","6.1.4.5","470","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1160876923","6.1.4.6","35","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","No, hospitalized","Number","223","units","0","v1160876924","6.1.4.7","435","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1160876925","6.1.4.8","0","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1160876926","6.1.4.9","470","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1160876927","6.1.4.10","12","","","","0"
"2020","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","No, intensive care unit","Number","223","units","0","v1160876928","6.1.4.11","458","","","","0"
